datetime,source,text,title,url,website 
2018-11-05 16:56:49,千龙网,"北京11月5日讯 据海淀法院网消息，因不满自己出品的综艺节目《奇妙的食光》在正式上线之前被豆瓣网用户诋毁，北京爱奇艺科技有限公司以名誉权纠纷为由将豆瓣网运营主体北京豆网科技有限公司诉至法院，要求豆瓣网删除侵权文章、公开赔礼道歉、提供三名用户的真实身份信息、赔偿经济损失50万元。日前，海淀法院受理了此案。 
 原告爱奇艺公司诉称，其是大型综艺节目《奇妙的食光》的出品人，该节目是一档集美食和成长于一体的互动实境经营秀节目。为了给观众呈现优质的节目内容，爱奇艺投入巨额资金、人力、物力进行节目制作。在节目正式上线前，经其调查发现，网名为“高级督察陈小生”、“少女兔”、“fckjzt”的用户在豆瓣网上分别发布名为《疑似别车?爱奇艺又咋了?十几名男员工殴打女粉丝?》、《aqy奇妙的食光节目组打人有鹅搬么(新增工作人员回复)》、《爱奇艺<奇妙的食光>十几名男性员工打人、也打女粉丝》，三篇文章主要针对爱奇艺《奇妙的食光》节目组殴打女粉丝一事发表言论，其中谈及“爱奇艺员工打女粉丝，还有涉嫌种族歧视，性骚扰女粉丝”、“十几名壮汉拳打脚踢一个女生、看得我目瞪口呆”、“节目组十几个人打一个人”等。 
 原告爱奇艺公司认为，豆瓣网用户在网上发表的上述文章及个中言论系不实内容，严重损害了其名誉权，并给节目的声誉带来严重的负面影响，损害了其合法权益。 
 目前，本案正在进一步审理中。",爱奇艺诉豆瓣网侵犯名誉权 获赔50万元,https://tech.china.com/article/20181105/20181105211156.html,中华网
2018-11-12 09:16:48,证券日报,"""双十一""诞生于2009年的夏天，彼时十一国庆后，圣诞和元旦之前，线上线下都非常清淡。”天猫“双十一”创造者、天猫海外总经理胡瑜玲向媒体回顾道：“在很偶然的一场头脑风暴之后，""全场五折，全国包邮""这八个字让办公室所有的人拍手叫好。” 
 今年是天猫“双十一”的第十年，截至发稿，《证券日报》记者在天猫“双十一”全球狂欢节活动现场的实时数据显示屏上看到，成交额已经超过2135亿元。而2009年，“双十一”的成绩单是5200万元，增逾4100倍。 
 消费升级的见证 
 天猫“双十一”的十年，就像中国十年经济社会变迁的浓缩剧。2009年，参与的品牌只有27个，今年已经有超过18万个品牌加入，比2009年增加了整整6600多倍。2009年最受欢迎的家庭“三小件”是取暖机、电暖手器和加湿器，去年则被扫地机器人、空气净化器和吸尘器所取代。 
 国研中心新经济专家、智石经济研究院执行院长朱克力向《证券日报》记者表示，从消费视角来看，今年第十个天猫“双十一”直观展示了当前消费市场潜藏的巨大爆发力和非凡创造力。在拉动国民经济的“三驾马车”中，消费的引领作用得到集中彰显，消费的高端化、个性化和多元化升级趋势也得到充分体现。 
 “从中国经济来看，天猫""双十一""折射出日益提升的国内消费力和全球购买力，共同构成了中国经济实现高质量发展的消费支撑。中国经济有望通过进一步改革开放，发展成为更强劲的世界经济引擎。”朱克力如是说。 
 菜鸟网络数据显示，2018年天猫“双十一”全天物流订单再创世界纪录，为10.42亿单。国家智能物流骨干网进入10亿单时代! 
 十年之后的今天，在阿里巴巴董事局主席马云看来，“双十一”已经不是打折日，而是一个感恩日，是厂商用最好的商品、最优的价格感恩消费者。“双十一”也不再是一个促销活动，而是一种文化的交流、快乐的分享，是一个中国人创造的、全世界认同的节日。 
 从线上走向线下 
 天猫总裁靖捷现场连线表示，经过十年的发展，“双十一”狂欢节的内含已经发生了脱胎换骨的变化，消费者已经涵盖全球海内外、国内的城里乡下。 
 线上线下的融合，是今年“双十一”一大看点。记者在现场了解到，遍布线下各城市的20万家新零售智慧门店、12座新零售理想之城的100个重点商圈、62家银泰百货、41家居然之家、近100家盒马鲜生、470余家新零售商超、100万饿了么和口碑商家都参与了天猫“双十一”，其影响力全面扩展至线下。 
 “今天只用了两个半小时，盒马的销售额就已经超过了去年""双十一""全天的销售额。”盒马鲜生相关负责人对《证券日报》记者表示：“今天盒马在北京新开了2家店，目前已经有93家，今年""双12""之前，我们的门店会达到100家。” 
 国家市场监管总局创新和网络监管研究部副处长李桐曾表示，随着数字经济时代的到来，线上线下消费深度融合，个性化定制的消费响应更加精准、及时，网购模式可能会产生新的变革。（见习记者 吴晓璐）",天猫“双十一”成交额超2135亿元 10年增逾4100倍,https://tech.china.com/article/20181112/20181112214169.html,中华网
2018-11-09 16:30:45,中国商网-中国商报,"近期，为加强电子商务产品质量安全监管，营造安全放心的网络消费环境，市场监管总局组织开展了2018年“双11”电子商务产品质量国家监督专项抽查。现将有关情况通报如下： 
 一、基本情况 
 (一)本次抽查以儿童产品安全和电器产品安全为重点，对玩具、婴幼儿服装、家用和类似用途插头插座、自动电饭锅、室内加热器、电压力锅、电热水壶等7类电子商务产品质量开展了国家监督专项抽查。其中，玩具、家用和类似用途插头插座、自动电饭锅、室内加热器、电压力锅、电热水壶等6类产品是国家实施强制性产品认证管理的产品。 
 共抽取564批次产品。其中，玩具257批次，家用和类似用途插头插座66批次，婴幼儿服装63批次，自动电饭锅58批次，室内加热器47批次，电压力锅41批次，电热水壶32批次。 
 (二)本次抽查涉及天猫、京东商城、1号店、凡客诚品、唯品会、国美电器、拼多多、网易严选、苏宁易购、当当网、贝贝网等11家电子商务平台。 
 (三)本次抽查，共有81批次产品没有标明生产厂厂名和厂址，违反《产品质量法》要求。其中，玩具56批次，婴幼儿服装9批次，家用和类似用途插头插座9批次，室内加热器4批次，自动电饭锅3批次。 
 37批次产品涉嫌未经3C认证，违反《认证认可条例》相关要求。其中，玩具20批次，家用和类似用途插头插座10批次，室内加热器3批次，自动电饭锅2批次，电压力锅1批次，电热水壶1批次。 
 对标明生产厂厂名厂址和经过3C认证的446批次产品进行检验，有44批次产品质量不符合强制性国家标准要求。其中，玩具12批次，婴幼儿服装10批次，家用和类似用途插头插座8批次，自动电饭锅8批次，电压力锅3批次，室内加热器2批次，电热水壶1批次。 
 二、抽查结果分析 
 (一)玩具。共抽取257批次，有56批次没有标明生产厂厂名和厂址，违反《产品质量法》的要求，有20批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的181批次产品进行检验，重点检验了机械与物理性能、燃烧性能、特定元素的迁移、增塑剂等四大类项目。经检验，有12批次不合格，不合格项目涉及小零件、小球、突出物、塑料袋或塑料薄膜、绳索和弹性绳、刚性材料上的圆孔、磁体和磁性部件、增塑剂等。 
 (二)婴幼儿服装。共抽取63批次，有9批次没有标明生产厂厂名和厂址，违反《产品质量法》的要求。对标明生产厂厂名厂址的54批次产品进行检验，重点检验了甲醛含量、pH值、可分解致癌芳香胺染料、耐水色牢度、耐酸汗渍色牢度、耐碱汗渍色牢度、耐干摩擦色牢度、耐湿摩擦色牢度、耐唾液色牢度、重金属、邻苯二甲酸酯、附件抗拉强力、绳带要求、附件锐利性等14个项目。经检验，有10批次不合格，不合格项目涉及可分解致癌芳香胺染料、pH值、绳带要求、附件抗拉强力、耐唾液色牢度等。 
 (三)家用和类似用途插头插座。共抽取66批次，有9批次没有标明生产厂厂名和厂址，违反《产品质量法》的要求，有10批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的47批次产品进行检验，重点检验了7个项目，包括：尺寸检查，防触电保护，固定式插座的结构，延长线插座的结构，耐热，爬电距离、电气间隙和通过密封胶的距离，绝缘材料的耐非正常热、耐燃和耐电痕化。经检验，有8批次不合格，不合格项目涉及：尺寸检查，防触电保护，延长线插座的结构，耐热，绝缘材料的耐非正常热、耐燃和耐电痕化。 
 (四)自动电饭锅。共抽取58批次，有3批次没有标明生产厂厂名和厂址，违反《产品质量法》的要求，有2批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的53批次产品进行检验，重点检验了16个项目，包括：对触及带电部件的防护，输入功率和电流，发热，工作温度下的泄漏电流和电气强度，耐潮湿，泄漏电流和电气强度，非正常工作(不包括第19.11.4条的试验)，稳定性和机械危险，机械强度，结构(不包括第22.46条的试验)，内部布线，电源连接及外部软线，外部导线用接线端子，接地措施，螺钉和连接，电气间隙、爬电距离和固体绝缘。经检验，有8批次不合格，不合格项目涉及对触及带电部件的防护、非正常工作、结构和接地措施等。 
 (五)室内加热器。共抽取47批次，有4批次没有标明生产厂厂名和厂址，违反《产品质量法》的要求，有3批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的40批次产品进行检验，重点检验了16个项目，包括：对触及带电部件的防护，输入功率和电流，发热，工作温度下的泄漏电流和电气强度，耐潮湿，泄漏电流和电气强度，非正常工作(不包括第19.11.4条的试验)，稳定性和机械危险，机械强度，结构(不包括第22.46条的试验)，内部布线，电源连接和外部软线，外部导线用接线端子，接地措施，螺钉和连接，电气间隙、爬电距离和固体绝缘。经检验，有2批次不合格，不合格项目涉及输入功率和电流、接地措施等。 
 (六)电压力锅。共抽取41批次，有1批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的40批次产品进行检验，重点检验了16个项目，包括：对触及带电部件的防护，输入功率和电流，发热，工作温度下的泄漏电流和电气强度，耐潮湿，泄漏电流和电气强度，非正常工作(不包括第19.11.4条的试验)，稳定性和机械危险，机械强度，结构(不包括第22.46条的试验)，内部布线，电源连接和外部软线，外部导线用接线端子，接地措施，螺钉和连接，电气间隙、爬电距离和固体绝缘。经检验，有3批次不合格，不合格项目涉及产品的非正常工作、内部布线、接地措施等。 
 (七)电热水壶。共抽取32批次，有1批次涉嫌未经3C认证。对标明生产厂厂名厂址和经过3C认证的31批次产品进行检验，重点检验了16个项目，包括：对触及带电部件的防护，输入功率和电流，发热，工作温度下的泄漏电流和电气强度，耐潮湿，泄漏电流和电气强度，非正常工作(不包括第19.11.4条的试验)，稳定性和机械危险，机械强度，结构(不包括第22.46条的试验)，内部布线，电源连接和外部软线，外部导线用接线端子，接地措施，螺钉和连接，电气间隙、爬电距离和固体绝缘。经检验，有1批次不合格，不合格项目涉及输入功率和电流。 
 三、工作要求 
 针对本次电子商务产品质量国家监督专项抽查中发现的问题，各省(区、市)工商行政管理局、质量技术监督局(市场监督管理部门)要按照《产品质量法》《产品质量监督抽查管理办法》等规定，认真做好后处理工作。 
 (一)对于本次抽查中质量不符合强制性国家标准要求的产品，应依法责令企业停止生产销售，按照有关规定监督销毁或者作必要的技术处理。 
 (二)将本次抽查质量不符合强制性国家标准要求的产品情况通报地方政府及相关部门，共同督促企业依法落实产品质量安全主体责任，引导企业严格按照标准组织生产，切实维护产品质量安全。 
 (三)要求电子商务平台企业对违反《产品质量法》、不符合强制性国家标准要求，以及经过核查违反《认证认可条例》的产品，采取产品下架等有效措施，以保障消费安全和消费者权益。",天猫、京东售卖44批次电商产品质量不达标,https://tech.china.com/article/20181109/20181109213581.html,中华网
2018-11-06 10:57:33,澎湃新闻,"近日，国内知名粒子天体物理和空间探测领域专家王焕玉在做学术报告时突发疾病，不幸离世。 
 中国科学院高能物理研究所官网11月5日发布讣告称，我国粒子天体物理和空间探测领域杰出专家，全国五一劳动奖章获得者，中国空间学会常务理事、空间探测专业委员会副主任，中国科学院高能物理研究所(以下简称“中科院高能所”)原党委书记兼副所长、研究员，硬X射线调制望远镜卫星地面应用系统总指挥、卫星系统副总指挥王焕玉因病于2018年11月4日17时12分在合肥逝世，享年64岁。 
 据中科院高能所11月5日发布的王焕玉生平介绍披露，王焕玉是在11月4日于合肥召开的“第二届射线成像新技术及应用研讨会”上做学术报告过程中，突发心脏病，经抢救无效去世。 
 王焕玉1954年12月生于河北省文安县，1978年11月毕业于中国科技大学近代物理系，1978年9月加入中国共产党。 
 大学毕业后，王焕玉即进入中科院高能所工作，1988年11月获得在职硕士学位，历任研究实习员、助理研究员、副研究员、研究员、博士生导师。王焕玉1998年3月至2001年4月担任粒子天体物理中心(原宇宙线与天体物理研究室)副主任，2001年4月至2003年3月担任高能所党委副书记(主持工作)、副所长、纪委书记，2003年3月至2014年10月担任高能所党委书记、副所长。 
 此外，王焕玉任中国科学院大学岗位教授，兼任中国科技大学教授、博士生导师，中国核仪器协会常务理事，中国空间科学学会常务理事、空间探测专业委员会副主任，中国电子学会核电子学与探测技术分会副秘书长等职务。 
 王焕玉长期从事高能物理、粒子天体物理和宇宙射线探测研究。 
 1992年至2001年，王焕玉参加了我国载人航天神舟-2飞船空间天文分系统项目“太阳和宇宙天体高能辐射监测仪”，任分系统副主任设计师，项目获圆满成功。自2003年起，他一直领导探月工程X射线谱仪、硬X射线调制望远镜有效载荷和地面应用系统、暗物质粒子探测卫星硅阵列探测器、电磁监测试验卫星高能粒子探测器、天宫二号伽马暴偏振探测仪等项目的研究和研制。 
 据中科院高能所官网介绍，王焕玉领导开展的月球X射线荧光探测是一项开创性科学工作，在我国尚属首次。在国外封锁、国内缺乏参考资料，条件十分困难的情况下，王焕玉带领团队自主研制成功了嫦娥一号、嫦娥二号X射线谱仪和嫦娥三号粒子激发X射线谱仪，仪器的主要性能指标达到了国际同类仪器的领先水平，并获取了大量科学数据和一批重要科学结果，实现多项技术突破，为探月工程和行星科学探测做出了突出贡献。 
 在硬X射线调制望远镜(慧眼)卫星工程中，王焕玉担任地面应用系统总指挥、卫星系统副总指挥兼有效载荷总指挥，坚持自主创新，带领团队克服了重重困难，圆满完成了工程任务，实现了我国空间X射线天文卫星零的突破。目前，慧眼卫星在轨运行正常，所有技术指标满足要求，已经获得丰硕的科学成果，其中首批成果已经在国际主流天体物理杂志发表。 
 王焕玉因学术贡献突出，获得多项奖励：1998年获国务院颁发的政府特殊津贴，2003年获中国科学院载人航天工程突出贡献奖，2004年获国家科技进步二等奖和军队科技进步二等奖，2007年获我国“首次月球探测工程突出贡献者”称号，2009年获国家科技进步特等奖，2010年获我国“探月工程嫦娥二号任务突出贡献者”称号，2011年获全国五一劳动奖章等。(澎湃新闻)",缅怀！天体物理专家王焕玉做报告时突发心脏病离世 ,https://tech.china.com/article/20181106/20181106211397.html,中华网
2018-11-12 16:06:10,新京报,"继阿里巴巴宣布“天猫双11”的成交额为2135亿元，支付宝12日也发布数据称，11日当天，消费者通过指纹、刷脸完成支付的比例达到60.3%。相当于每10笔支付就有6笔是通过指纹、人脸等生物识别的方式完成。 
 “指纹识别”在几年前的双11中便开始运用。资料显示，支付宝2014年6月与手机厂商合作，探索指纹支付的可行性，并于次年用于双11。有统计称，输入6位密码平均需要3秒，而指纹支付则只需1秒，极大地缩短了支付时间。而2015年马云在汉诺威博览会上演示刷脸支付后，支付宝在登录、风控等环节引入人脸识别技术。 
 “每年的双11，不仅是一场消费盛宴，也是技术的练兵场。”蚂蚁金服副CTO胡喜表示，分布式数据库、智能风控、区块链、生物识别等等源于双11保障的技术能力，早已不仅是服务双11，而是与蚂蚁金服其他更多自主研发的核心技术一起100%对外开放，越来越多地成为促进金融、零售、出行、政务、医疗等行业智能化升级的基础设施。 
 此外，蚂蚁金服披露的数据显示：今年双11，一共有343万商家从网商银行获得了2020亿的资金支持，贷款金额较去年同期增长37.4%，网商银行累计投入3000万补贴帮助降低商家融资成本。（记者 陈鹏）",支付宝双11数据：60%消费者采用指纹、刷脸支付,https://tech.china.com/article/20181112/20181112214613.html,中华网
2018-11-12 15:54:25,证券日报,"11月11日，一年一度的“双十一”大促也迎来最高峰，各电商平台和企业都忙着备单、发货。然而，面对“眼花缭乱”的“双十一”购物节，消费者往往会陷入种种陷阱中，甚至被“套路”。 
 先涨价后降价、虚标原价、赠品虽多却暗藏猫腻、低价拼团以次充好、“电商专供”频频“捣鬼”、快递欺诈花样百出……一系列问题让消费者防不胜防。 
 “电商专供”猫腻多“电商专供”在各重要节点一直是外界热议的话题，但诸多消费者还是容易走入陷阱中。一款看似一样的电视机价格相差千元，实则型号仅差一个数字;同一款产品在不同渠道的价格却是天壤之别……这些现象的背后是品牌“电商专供”在“捣鬼”。 
 在“双十一”期间，对于部分电商平台上被打上“电商专供”标签的品牌商品，消费者需谨慎下单。 
 据电子商务消费纠纷调解平台数据显示，目前“电商专供”商品存在三种情形，即同款不同质、同牌不同质、盗用品牌。“电商专供”商品虽为统一品牌方生产，但也面临服务短缺问题。所谓“一分价钱一分货”，这里的“货”不仅仅指商品质量，也包括商品的服务价值。 
 一位渠道商告诉《证券日报》记者：“通常""电商专供""的产品和线下实体店的商品是有区别的。一般厂商为了在""双十一""等重要节点加大销量，会放出某个型号产品或某些库存品，进行降价促销，将其标注""电商专供""。大部分厂商为了保护经销商会在线下门店和线上电商投放不同型号的产品，通常""电商专供""产品为库存品，新品大多投放在了实体门店中。” 
 不过，据了解，在“电商专供”产品中，也常常被不良商家混入返修机、翻新机、冒牌机，所以在不同渠道，同样型号的产品价格才会差距如此之大，甚至在同一电商平台，价格也相差较大。 
 对此，电子商务研究中心法律权益部助理分析师蒙慧欣表示，在产品质量上“电商专供”商品与实体店销售的产品看似一模一样，仔细看会发现颜色、内件配备或某些功能存在差别。实际上“电商专供”商品一般是价格较低而品质稍逊的商品。“电商专供”商品一般在电器、鞋帽、箱包等品类较多，消费者需擦亮眼睛。 
 狂欢后仍需谨慎几大陷阱“双十一”购物狂欢节过后，消费者最开心的莫过于收快递，然而一些不法分子也瞄准了消费者等待快递的焦急心理，快递诈骗现象屡现。据电子商务消费纠纷调解平台统计，目前快递诈骗主要有以下几种形式：“快递员”谎称包裹遗失，要求加消费者微信赔偿诈骗;货到付款诈骗;假冒客服诈骗;诱骗汇款诈骗;谎称中奖诈骗。 
 “双十一”期间，快递业务将迎来高峰。据国家邮政局官网近日发布的提示，预计11月11日至11月16日期间，全行业处理的邮件、快件业务量将超过18.7亿件。11月11日-11月12日将出现网络压力峰值，最高日处理量可能达到日常处理量的3倍以上。而其它家快递公司也均在全力备战。 
 业内普遍认为，今年“双十一”销售额和订单量都将再创新高。与此同时，“双十一”期间，快递员的市场供需也出现大幅上涨，成为年底的热门行业。 
 然而在这一繁荣的背后，快递业的乱象仍大量存在。今年“双十一”期间，以网购调单、退货、退款等为由实施诈骗的新骗术层出不穷，到付、免费送均暗藏骗局。 
 同时，在这全民狂欢的节日里，少不了各种好玩、刺激的红包活跃在微信中。这也给各路骗子提供了机会，他们常常放出一大波病毒红包、假红包和假中奖信息来坑骗消费者，消费者切记不要随意拨打中奖信息提供的电话号码和发来的网站链接地址。 
 蒙慧欣表示：“快递诈骗目前较为常见，消费者需小心，以防落入陷阱。此外，快递诈骗形式多样，但只要谨记：天上不会掉馅饼，凡是要求扫二维码、发送验证码、不允许验货就要求付款的一律拒绝。”（记者 贾 丽）",“双十一”大战迎最高峰 电商专供频频“捣鬼”,https://tech.china.com/article/20181112/20181112214599.html,中华网
2018-11-15 09:16:46,证券日报,"有供应商停产，富士康或被迫裁员 
 日前，有消息称，由于新款手机销量低迷，苹果已对富士康砍单10%，或导致富士康裁员。 
 有经销商透露，因价格过高，上市到现在，iPhone XS销量大大低于预期。 
 实际上，苹果新款手机砍单现象早有发生，产业链上的代工企业、经销商、零部件运营商均受到影响。今年初，就有消息称，Phone X销售业绩低于预期导致苹果决定削减今年一季度产量，苹果要求供应商将今年一季度的产量从去年11月份的4000多万部削减一半，其供应链零部件供应商也出现放假和停产的情况。 
 有消息人士向《证券日报》记者透露：“苹果在部分渠道发布的新款手机的销量增长，存在不实的情况。实际上，在最近一年里，其新推出的几个型号的手机销量增速全面放缓。” 
 目前，苹果已对外宣布，将不再提供有关其关键硬件产品的销量数据。 
 高价策略失灵 
 苹果为何不受欢迎了？ 
 日前，有消息称，第一手机研究院从可靠渠道了解到，目前苹果已对与其合作的代工商富士康砍掉10%的Phone XS、MAX订单，同时其还对和硕砍单10%，减少10%的Phone XR订单。对苹果依赖较强的富士康或最先受到影响。 
 这不是业内第一次传出苹果砍单的消息。此前，由于今年第一季度iPhoneX、iPhone 8以及iPhone 8 Plus的零部件订单较预期低15%至30%，iPhone供应链零部件供应商面临被迫放长假，一些零部件供应商甚至出现了暂时停产。苹果的内存、摄像头模块、3D传感模块等部分上游供应链厂商，也被提醒要控制库存，以应对订单下滑的影响…… 
 苹果公布的新一季度财报显示，其共卖出4690万台iPhone手机，几乎与去年同期的4670万部持平，而iPhone的营收为371.85亿美元，比去年同期的288.46亿美元增长29%。第三季度，iPhone的平均售价从724美元提高到793美元，其高价策略正在发挥作用然而却没有赢得市场。 
 在销量滞涨的情况下，苹果实施的新策略是提高单价来保证利润。然而乏力创新力，让苹果新款手机的高售价并未获得外界认可。苹果发布的更贵的新品iPhone XS系列上市仅几日，就跌破了发行价。 
 第一手机界研究院发布的数据报告显示，今年9月份Phone XS MAX的销量仅为48万台，Phone XS的销量仅为8万台，远低于苹果和业界预期。 
 业内人士认为，苹果的高价策略在中国市场已经行不通。由于较高的价格以及缺乏有趣的创新，苹果新款手机的市场需求受到极大影响，而如若苹果不能拿出创新性的产品，这一现象还有可能持续。苹果产品创新与价格定位并没有契合当下消费者的心理需求现状，口碑受到影响，与国产手机相比性价比不高。苹果将在中国市场乃至全球市场经历一个较长时间的低迷期。 
 富士康或被迫裁员 
 代工厂用人乱象再起 
 而苹果遇到的“麻烦”还不止于此。近日，有消息称Apple Watch重庆广达电脑代工厂广达存在违法雇佣学生工人情况，同时还要求学生工人超时工作。 
 香港劳动者维权组织SACOM对广达电脑工厂的28名高中生进行采访。这些学生表示，他们都是被学校老师送去工厂“实习”的，但从事的工作却与其他组装线工人一样，经常加班、上夜班。SACOM指出，这两项行为均违反中国劳动法。 
 苹果此前就曾因为用工问题而遭到劳工维权组织的指责。公司共调查了约500家供应商的工厂，其中多次发现童工，另有数百家工厂并未合理支付加班工资。 
 富士康位于郑州的iPhone组装工厂去年也被曝违反劳动法，而苹果和富士康随后都承认该工厂违法聘用实习学生加班工作，它们也均表示将终止这种行为。 
 第一手机界研究院院长孙燕飚表示：“苹果的代工厂屡屡发生问题，与双方的管理不当有直接关系。大部分代工厂存在环境恶劣、粉尘、员工职业病高发等问题。由于人数众多、人员复杂，部分工厂的管理过于僵化、缺乏人性化。部分学校每年向工厂输送一些学生进行‘实习’，这是市场惯有的现象。但‘强制实习’行为涉嫌违法，如若此现象频繁发生，企业和学校均有不可逃避的责任。”（记者 贾 丽）",苹果新款手机被曝全面砍单 富士康或被迫裁员,https://tech.china.com/article/20181115/20181115215781.html,中华网
2018-11-12 16:24:01,36氪(北京),"11月12日，36氪从FF美国内部高管处独家获悉，公司目前新一轮融资计划正在推进中，与此同时，FF美国公司上周高层内部会议中决定，将启动2020年IPO——比公司此前制定的上市计划提前了3到4年的时间。 
 据FF美国一位参会高管透露：“公司目前估值超过100亿美金，远超当初恒大投资FF时仅45亿美金的市场估值。”此前，FF方面对外透露：FF美国净资产价值超过6亿美金，债务仅为数千万美金，资产远大于负债。 
 此外，知情人士表示，FF目前签约的美国投资银行Stifel(斯提夫尔)有可能凭借帮助FF融资的优势，而成为FF计划在2020年IPO时的服务商，Stifel曾为多家著名企业提供过融资顾问服务。 
 据悉，在Stife的帮忙及推荐下，目前FF融资进程比较顺利，上周FF美国接待了4、5拨投资人前来调研、考察。FF美国高管表示，近期公司已经与来自美国、欧洲、中东的不同背景的多家投资方进行了接触。“在接下来的一段时间里，预计还有很多投资者来公司考察以及与YT(贾跃亭)洽谈投资事项。”这位高管说：“相信在Stife的帮忙下，FF会尽快完成5亿美金的融资，度过阶段性的危机，实现FF91量产。” 
 与此同时，近期FF 91首台预量产车G2-8在亚利桑那州完成了5000公里的软件优化及相关开发测试，为量产和更多产品验证正在稳步推进中，FF91第2辆FF 91预量产车也于上周下线。 
 
 10月3日，贾跃亭提出仲裁，将双方的矛盾公开。随后，FF陷入财务危机。 
 FF方面表示，遭遇财务困难的起因是投资方恒大健康违约。签署认购协议后，恒大已支付FF方面8亿美元;但FF方面表示，“依然有7亿美元尚未支付”。 
 此前，36氪从FF内部人士获悉，为了“获得恒大法拉第中国的绝大部分控制权”恒大方面主动要求签订补充修订协议，代价则是提前支付7亿美元，其中在2018年底前支付5亿美元，在2019年支付2亿美元。但由于目前恒大拒绝付款，贾跃亭于10月3日在香港提起仲裁，要求解除全部合作以及恒大“融资同意权”。FF方面相关知情人士表示，“恒大多次以不同手段阻止公司对外融资。”目前，FF和恒大健康正在等待香港国际仲裁中心的仲裁结果。 
 美国时间10月21日(北京时间10月22日)，FF通过全员邮件表示：公司因此被迫将对全员降薪20%。其中，公司创始人兼CEO贾跃亭将只领取一美金年薪，并已与新融资展开洽谈。 
 10月31日FF发出内部邮件，“即将进入2个月左右的过渡期”。“FF公司在财务和人事方面实际上已处于破产状态。”原FF高级副总裁尼克·桑普森(Nick Sampson)，在10月30日辞职后对美国科技媒体the Verge说，“在短期内，它最多只能蹒跚而行。”在此一天前，FF全球研发高级副总裁彼得·萨瓦吉安(Peter Savagian)也宣布离职。 
 在此期间，贾跃亭一直寻求新一轮融资，FF方面表示“很快将有结果”。但前路上依旧障碍很多。（张嫣）",FF美国公司：计划2020年IPO，新一轮融资或于近期公布,https://tech.china.com/article/20181112/20181112214624.html,中华网
2018-11-12 15:58:01,华尔街见闻,"感受到抖音威胁的，不只是国内的BAT，就连Facebook也赶紧推出类似产品加以应对。 
 据美国媒体Verge报道，为应对抖音在市场上的咄咄逼人，Facebook悄悄地发布了一款名叫Lasso的应用，用户可以使用这款APP创作音乐短视频。 
 业内人士分析指出，Facebook此举主要是为了要挽回青少年用户。在2017年时，尚有71%的青少年在使用Facebook，但到了今年，这一数字就只剩下50%左右。于是，在10月底，Facebook推出了这款短视频APP。 
 
 图片来自verge 
 Lasso的功能同抖音类似。据Facebook介绍，Lasso主要是拍短时间的娱乐视频，可以是娱乐搞笑，也可以是健身美体，以及其他用途。 
 自然，Facebook也为Lasso这个“亲儿子”大开方便之门。用户可以使用其Facebook或Instagram账户直接创建并连接到Lasso账户，同时，Lasso上的短视频也可以随意在Facebook上分享，但暂时还不能在Instagram上分享。 
 让市场奇怪的是，Facebook并没有大张旗鼓地宣传这款APP，不仅没有发布会，甚至在网站上也没有官方声明。最先发布这一消息的是Facebook的产品经理Andy Huang，他在twitter上发布了这一消息。之后Lasso的产品经理潘博文也发布推特，宣布这一产品问世。 
 今年以来，Facebook命途多舛。Facebook不仅因为“数据泄露门”持续发酵而焦头烂额，更面临多国政府死咬科技巨头税收，意图薅一把“数字”羊毛的境地。 
 尽管如此，这位科技界的头号玩家还是十分顽强地交出了一份尚过得去的三季报：每股盈利1.76美元大幅好于预期;用户数触及天花板之际，单位用户变现能力增强。 
 乍看之下，Facebook完全不惧缠身丑闻，已大有稳如泰山“大而不倒”之势。但美国智库经济教育基金会(Foundation for Economic Education， FEE)却刊文指出：不，事实并非如此。 
 除非受到政府垄断的保护，否则每一种产品和服务都很容易受到市场力量的影响，即使是那些被认为过于强大的力量也不例外。 
 曾几何时，百年老店希尔斯(Sears)和音像租赁连锁巨头百视达(Blockbuster)也都是声名赫赫的行业领头羊，但近来却双双死于亚马逊和奈飞之手，接连消亡——前者债台高筑叠加业绩不佳，在10月中旬正式申请破产保护;后者随着数字化电影兴起，门店纷纷倒闭。 
 FEE认为，虽说Facebook不同于其他传统市场实体，没有向大多数用户出售任何商品，但它与希尔斯和百视达十分相像，吸引和维持用户的能力就是成功的基石。考虑到Facebook近来的种种做法，该智库相信，这家科技巨头很有可能已经不久于世了。",Facebook悄悄发布了短视频APP 抖音受到威胁？,https://tech.china.com/article/20181112/20181112214603.html,中华网
2018-11-14 16:15:49,PingWest,"PingWest品玩11月14日讯，人人公司(RENN)今日宣布，其子公司北京千橡网景科技发展有限公司已同意将其所从事业务中的人人网社交平台业务相关资产以2000万美元的现金对价出售予北京多牛互动传媒股份有限公司。 
 此外，作为上述资产出售对价的一部分，Infinities Technology (Cayman) Holding Limited，一家专为作为买方母公司而设立的开曼公司，同意按照双方认可的7亿美元买方母公司估值向人人公司发行相当于4000 万美元的股份",人人公司宣布将相关资产以2000万美元现金对价出售予多牛传媒,https://tech.china.com/article/20181114/20181114215631.html,中华网
